event_id,company_ticker,company_name,sector_gics,impact_channel,quarter,mention_text,mention_sentiment,management_action_described,revenue_delta_pct,cogs_delta_pct,operating_income_delta_pct,capex_delta_pct,car_1_5,car_1_30,source,confidence,labeled_by,human_reviewed,notes
boeing_737max_global_grounding_2019,NVO,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0459,-0.0228,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,NWG,,40,financial_treasury,,,-0.3,,,,,,-0.152,-0.0824,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,NWG,,40,financial_treasury,,,0.1,,,,,,0.0739,0.1618,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,NWG,,40,financial_treasury,,,0.1,,,,,,0.071,-0.075,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
india_bytedance_ban_2020,NWSA,,50,regulatory_compliance_cost,,,0.1,,,,,,0.03,0.2781,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
japan_korea_trade_dispute_2019,NXE,,10,procurement_supply_chain,,,0.1,,,,,,0.0932,-0.2609,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,NXE,,10,procurement_supply_chain,,,0.1,,,,,,0.0614,0.345,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_china_ev_tariff_2024,NXE,,10,procurement_supply_chain,,,0.1,,,,,,0.041,-0.0454,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
indonesia_nickel_ban_2020,NXE,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0703,-0.1016,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,NXE,,10,procurement_supply_chain,,,0.1,,,,,,0.0701,-0.1425,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
cfius_qualcomm_broadcom_block_2018,NXST,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0287,-0.0992,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,NYT,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0615,-0.1156,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,NYT,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0331,-0.0554,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
japan_korea_trade_dispute_2019,OGC,,15,procurement_supply_chain,,,-0.3,,,,,,-0.044,-0.1026,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_coal_ban_2020,OGC,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0621,-0.2112,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_china_ev_tariff_2024,OGC,,15,procurement_supply_chain,,,0.1,,,,,,0.047,0.1154,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
indonesia_nickel_ban_2020,OGC,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0404,-0.0606,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,OGC,,15,procurement_supply_chain,,,0.1,,,,,,0.0591,-0.0394,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
australia_china_coal_ban_2020,OKE,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0302,0.2443,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,OKE,,10,procurement_supply_chain,,,0.1,,,,,,0.0394,0.1163,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
ukraine_grain_crisis_2022,OKE,,10,procurement_supply_chain,,,-0.3,,,,,,-0.025,-0.139,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
india_bytedance_ban_2020,OMC,,50,regulatory_compliance_cost,,,0.1,,,,,,0.0262,0.0267,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,OMF,,40,financial_treasury,,,-0.3,,,,,,-0.0984,-0.0955,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,OMF,,40,financial_treasury,,,0.1,,,,,,0.0363,0.0491,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,ONB,,40,financial_treasury,,,-0.3,,,,,,-0.0466,-0.1597,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
eu_data_privacy_gdpr_2018,ONC,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0522,-0.1374,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,ONC,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0331,0.0936,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,ONC,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0391,0.107,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,ONC,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0603,0.1004,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
australia_china_coal_ban_2020,OR,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0452,-0.1445,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,OR,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0896,-0.1481,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
indonesia_nickel_ban_2020,OR,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0371,0.0618,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,OR,,15,procurement_supply_chain,,,0.1,,,,,,0.0839,-0.0081,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
japan_korea_trade_dispute_2019,ORLA,,15,procurement_supply_chain,,,0.1,,,,,,0.1389,0.5369,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_coal_ban_2020,ORLA,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0935,0.0152,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,ORLA,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0339,-0.026,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_china_ev_tariff_2024,ORLA,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0272,-0.0767,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,ORLA,,15,procurement_supply_chain,,,0.1,,,,,,0.031,0.0716,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
indonesia_nickel_ban_2020,ORLA,,15,procurement_supply_chain,,,-0.3,,,,,,-0.1043,0.1146,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,ORLA,,15,procurement_supply_chain,,,0.1,,,,,,0.0379,-0.2753,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
china_tech_crackdown_2021,OSCR,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.1527,-0.1532,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
eu_china_ev_tariff_2024,OVV,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0302,-0.0418,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,OVV,,10,procurement_supply_chain,,,0.1,,,,,,0.0618,0.2647,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
indonesia_nickel_ban_2020,OVV,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0512,-0.3224,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,OVV,,10,procurement_supply_chain,,,0.1,,,,,,0.1261,0.0369,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_sanctions_2022,OWL,,40,financial_treasury,,,-0.3,,,,,,-0.0668,0.0298,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,OWL,,40,financial_treasury,,,0.1,,,,,,0.0421,0.2581,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
japan_korea_trade_dispute_2019,OXY,,10,procurement_supply_chain,,,0.1,,,,,,0.0519,-0.0936,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_coal_ban_2020,OXY,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0916,0.4579,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_china_ev_tariff_2024,OXY,,10,procurement_supply_chain,,,0.1,,,,,,0.0355,0.004,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
indonesia_nickel_ban_2020,OXY,,10,procurement_supply_chain,,,0.1,,,,,,0.1009,0.0095,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,OXY,,10,procurement_supply_chain,,,-0.3,,,,,,-0.034,-0.1256,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_sanctions_2022,OZK,,40,financial_treasury,,,-0.3,,,,,,-0.0904,-0.1475,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,OZK,,40,financial_treasury,,,0.1,,,,,,0.0543,0.0116,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
ukraine_grain_crisis_2022,PAA,,10,procurement_supply_chain,,,0.1,,,,,,0.0317,-0.0719,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
australia_china_coal_ban_2020,PAAS,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0662,-0.1492,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
indonesia_nickel_ban_2020,PAAS,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0659,-0.0536,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,PAAS,,15,procurement_supply_chain,,,0.1,,,,,,0.0266,-0.052,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_sanctions_2022,PB,,40,financial_treasury,,,-0.3,,,,,,-0.046,-0.1008,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
china_gallium_germanium_export_controls_2023,PBA,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0343,-0.0365,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
indonesia_nickel_ban_2020,PBA,,10,procurement_supply_chain,,,0.1,,,,,,0.0335,0.0787,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
australia_china_coal_ban_2020,PBF,,10,procurement_supply_chain,,,-0.3,,,,,,-0.1294,0.322,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,PBF,,10,procurement_supply_chain,,,0.1,,,,,,0.0528,0.1987,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
indonesia_nickel_ban_2020,PBF,,10,procurement_supply_chain,,,0.1,,,,,,0.0287,-0.0733,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
japan_korea_trade_dispute_2019,PBR,,10,procurement_supply_chain,,,0.1,,,,,,0.0978,-0.137,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_coal_ban_2020,PBR,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0466,0.2808,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,PBR,,10,procurement_supply_chain,,,0.1,,,,,,0.0587,0.1318,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,PBR,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0293,-0.0387,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,PBR,,10,procurement_supply_chain,,,0.1,,,,,,0.0949,-0.1243,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
india_bytedance_ban_2020,PCVX,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0779,0.2013,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_corporate_exit_2022,PDI,,40,financial_treasury,,,-0.3,,,,,,-0.0647,-0.028,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
eu_data_privacy_gdpr_2018,PEN,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0513,-0.1079,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,PEN,,35,regulatory_compliance_cost,,,0.1,,,,,,0.109,0.3511,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,PEN,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0608,-0.0804,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,PFE,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0643,0.1318,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,PFE,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0426,0.1691,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,PFG,,40,financial_treasury,,,-0.3,,,,,,-0.0646,0.0372,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,PFG,,40,financial_treasury,,,0.1,,,,,,0.0503,0.1861,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,PFG,,40,financial_treasury,,,0.1,,,,,,0.0301,-0.017,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,PGR,,40,financial_treasury,,,0.1,,,,,,0.0342,0.0904,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
china_tech_crackdown_2021,PHG,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0394,0.0127,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,PINS,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.2573,-0.2753,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,PINS,,50,regulatory_compliance_cost,,,0.1,,,,,,0.1729,0.5608,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,PIPR,,40,financial_treasury,,,-0.3,,,,,,-0.0505,-0.2042,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,PIPR,,40,financial_treasury,,,0.1,,,,,,0.0442,0.1094,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,PJT,,40,financial_treasury,,,-0.3,,,,,,-0.1041,-0.0348,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,PJT,,40,financial_treasury,,,0.1,,,,,,0.1079,0.2017,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,PJT,,40,financial_treasury,,,0.1,,,,,,0.0289,0.0815,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
japan_korea_trade_dispute_2019,PKX,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0348,-0.1944,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,PKX,,15,procurement_supply_chain,,,0.1,,,,,,0.0698,0.3098,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
ukraine_grain_crisis_2022,PKX,,15,procurement_supply_chain,,,0.1,,,,,,0.055,-0.1766,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_sanctions_2022,PNC,,40,financial_treasury,,,-0.3,,,,,,-0.0878,-0.0887,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,PNFP,,40,financial_treasury,,,-0.3,,,,,,-0.0456,-0.1364,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,PNFP,,40,financial_treasury,,,0.1,,,,,,0.0337,-0.0626,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
india_bytedance_ban_2020,PODD,,35,regulatory_compliance_cost,,,0.1,,,,,,0.1025,0.0635,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,PODD,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0391,-0.1309,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
indonesia_nickel_ban_2020,PPG,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0362,-0.0999,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
japan_korea_trade_dispute_2019,PR,,10,procurement_supply_chain,,,0.1,,,,,,0.0395,-0.4169,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_coal_ban_2020,PR,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0291,0.7584,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,PR,,10,procurement_supply_chain,,,0.1,,,,,,0.0506,0.1277,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,PR,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0928,-0.1791,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
china_tech_crackdown_2021,PRAX,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0494,0.3764,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,PRI,,40,financial_treasury,,,-0.3,,,,,,-0.0407,0.0272,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
eu_china_ev_tariff_2024,PRM,,15,procurement_supply_chain,,,0.1,,,,,,0.0563,0.2011,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,PRM,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0818,-0.0334,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,PRM,,15,procurement_supply_chain,,,0.1,,,,,,0.0269,0.122,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_sanctions_2022,PRU,,40,financial_treasury,,,-0.3,,,,,,-0.0565,0.0347,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,PRU,,40,financial_treasury,,,0.1,,,,,,0.0587,0.1674,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
cfius_qualcomm_broadcom_block_2018,PSKY,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0283,-0.0448,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,PSKY,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0522,0.0402,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,PSO,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.032,-0.1124,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
japan_korea_trade_dispute_2019,PSX,,10,procurement_supply_chain,,,0.1,,,,,,0.0341,0.0187,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_coal_ban_2020,PSX,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0844,0.2507,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,PSX,,10,procurement_supply_chain,,,0.1,,,,,,0.0613,0.1858,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
indonesia_nickel_ban_2020,PSX,,10,procurement_supply_chain,,,-0.3,,,,,,-0.052,-0.1888,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
eu_data_privacy_gdpr_2018,PTCT,,35,regulatory_compliance_cost,,,0.1,,,,,,0.1932,0.1935,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,PTCT,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0616,0.0531,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,PTCT,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0863,-0.0521,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,PTCT,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0433,-0.0852,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,PTCT,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0776,0.1067,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
eu_data_privacy_gdpr_2018,PTGX,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0511,0.1381,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,PTGX,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0438,0.0342,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,PTGX,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0552,-0.0247,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,PTGX,,35,regulatory_compliance_cost,,,0.1,,,,,,0.3955,0.0594,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,PUK,,40,financial_treasury,,,-0.3,,,,,,-0.1127,-0.0899,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,PYPL,,40,financial_treasury,,,-0.3,,,,,,-0.0994,0.0024,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,PYPL,,40,financial_treasury,,,0.1,,,,,,0.0586,0.0,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,PYPL,,40,financial_treasury,,,0.1,,,,,,0.0273,0.1351,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
china_tech_crackdown_2021,RBLX,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.043,0.0384,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,RDY,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.1378,-0.0842,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,RDY,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0298,0.1626,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
